level_1,p1.key,p2.key,cos_sim,p1.country_code,p2.country_code,p1.key_y,level_1_x,cos_sim_y,p2.key_y,level_1_y,cos_sim_x_y
83,020005CB2D6D6C45DB912B083D1EE7DE,3D12DF997AE431AF06F1433516C0B835,0.7621519490066849,in,in,020005CB2D6D6C45DB912B083D1EE7DE,27738768,0.7621519490066849,3D12DF997AE431AF06F1433516C0B835,83,0.7621519490066849
9204,EB447C1DDE54CE129EF77BDCB44767A3,827A027D84D45D260D25DE519A5F239B,0.6536767337095971,id,id,EB447C1DDE54CE129EF77BDCB44767A3,27744286,0.6536767337095971,827A027D84D45D260D25DE519A5F239B,9204,0.6536767337095971
2222,3893CED9792C8A2EC3DA198C47C6F32E,2091FA82FB4AFE0E985AFC49929664C1,0.859114782777577,la,la,3893CED9792C8A2EC3DA198C47C6F32E,27757686,0.859114782777577,2091FA82FB4AFE0E985AFC49929664C1,2222,0.859114782777577
9834,FBFDF5B3E7688502F9C8B14687421122,9E43E6B2EF0CC9D70FED25D249BE6981,0.6687822822278112,id,id,FBFDF5B3E7688502F9C8B14687421122,27765533,0.6687822822278112,9E43E6B2EF0CC9D70FED25D249BE6981,9834,0.6687822822278112
5983,98F99EE50973A53DBE0B0534820A7A8B,F84350239669782B34752C77921A7212,0.8318476672696624,au,au,98F99EE50973A53DBE0B0534820A7A8B,27771305,0.8318476672696624,F84350239669782B34752C77921A7212,5983,0.8318476672696624
1354,220B3DAF1A34BC4BC7A763691E796E16,E0F14F2C88224A3E8E925008C584D51C,0.7958802037562606,cn,cn,220B3DAF1A34BC4BC7A763691E796E16,27782780,0.7958802037562606,E0F14F2C88224A3E8E925008C584D51C,1354,0.7958802037562606
2101,35DFB7A1964297D947DA0D21ADA39438,2A8884E54DB561FBC0C0406602E450AB,0.8890506754504479,us,us,35DFB7A1964297D947DA0D21ADA39438,27798568,0.8890506754504479,2A8884E54DB561FBC0C0406602E450AB,2101,0.8890506754504479
1608,28712C9106BC732CB28F939EC295E314,35E107D883D602428567BCA6B54818E2,0.7906299957165758,us,us,28712C9106BC732CB28F939EC295E314,27805645,0.7906299957165758,35E107D883D602428567BCA6B54818E2,1608,0.7906299957165758
4700,78DAA063E3055C8B7A094B0CF0E7E4C8,ABC179B98AA3D2708A231629A4FF3FC9,0.699728324429578,il,il,78DAA063E3055C8B7A094B0CF0E7E4C8,27816925,0.699728324429578,ABC179B98AA3D2708A231629A4FF3FC9,4700,0.699728324429578
613,0FC7B5970A116E47FC96408C2601AF2F,35A542A4F996ADB0F1ED3321930C9AF6,0.6675630992505807,jp,jp,0FC7B5970A116E47FC96408C2601AF2F,27828558,0.6675630992505807,35A542A4F996ADB0F1ED3321930C9AF6,613,0.6675630992505807
6408,A412A7201DA49BE4CA69B7C1C5129607,EEDBB3ACDE28A9D58A085F799B656773,0.8274567560390443,id,id,A412A7201DA49BE4CA69B7C1C5129607,27834618,0.8274567560390443,EEDBB3ACDE28A9D58A085F799B656773,6408,0.8274567560390443
7107,B7087C1F4F89E63AF8D46F3B20271153,6195D077F289501B56D5C5BEF16E1963,0.8144426546745148,au,au,B7087C1F4F89E63AF8D46F3B20271153,27840056,0.8144426546745148,6195D077F289501B56D5C5BEF16E1963,7107,0.8144426546745148
7686,C58FBE72ED0FAE1E3B6D4764F7A6A23F,F220CE67728C9EC14FBE056766736A6D,0.5000618807488325,cn,cn,C58FBE72ED0FAE1E3B6D4764F7A6A23F,27853595,0.5000618807488325,F220CE67728C9EC14FBE056766736A6D,7686,0.5000618807488325
8512,DA03F199C412D11A49B49577611FE9F0,1470778D6AB62D804FA28491AB90030E,0.5984485133144273,th,th,DA03F199C412D11A49B49577611FE9F0,27864771,0.5984485133144273,1470778D6AB62D804FA28491AB90030E,8512,0.5984485133144273
9805,FB60237133697ADE8577BD8426B68BC7,ADED499B1CF2F5BA1EB410D547149E1B,0.8934615929482769,fr,fr,FB60237133697ADE8577BD8426B68BC7,27877958,0.8934615929482769,ADED499B1CF2F5BA1EB410D547149E1B,9805,0.8934615929482769
5271,869678E9E7E07601B7562215F0E8F0B8,99404531BE98B5295977C2BA7D4EA697,0.6361469766778953,jp,jp,869678E9E7E07601B7562215F0E8F0B8,27887174,0.6361469766778953,99404531BE98B5295977C2BA7D4EA697,5271,0.6361469766778953
3305,537D6B881268453F74D286C0F8EFEFD4,CFF4F9E6ABBC270CD9652EE679C7DE2B,0.9221783747437592,es,es,537D6B881268453F74D286C0F8EFEFD4,27898228,0.9221783747437592,CFF4F9E6ABBC270CD9652EE679C7DE2B,3305,0.9221783747437592
5366,891CAC533C5824EB2A1354991CCB0943,6C906945562D9A0D8735007BCDB72BDA,1.0,my,my,891CAC533C5824EB2A1354991CCB0943,27909398,1.0,6C906945562D9A0D8735007BCDB72BDA,5366,1.0
8754,DFFFA1F8E4551770EF92FACEBAA1C8C2,DBC5A5523340979B5D55CAD0F9158457,0.9208624025587735,us,us,DFFFA1F8E4551770EF92FACEBAA1C8C2,27912600,0.9208624025587735,DBC5A5523340979B5D55CAD0F9158457,8754,0.9208624025587735
6197,9E57B0C2B610BD35F6D5E8BBA2D62D6D,EF479B5C54F98495EE6C06C3D5B81825,0.5288772145023481,id,id,9E57B0C2B610BD35F6D5E8BBA2D62D6D,27928453,0.5288772145023481,EF479B5C54F98495EE6C06C3D5B81825,6197,0.5288772145023481
8964,E4E3822A18052FCA771AD5DB5D4FA118,FAAE9E9C9E3B0B723594B71980C46D21,0.7617878599997946,il,il,E4E3822A18052FCA771AD5DB5D4FA118,27938632,0.7617878599997946,FAAE9E9C9E3B0B723594B71980C46D21,8964,0.7617878599997946
3796,60993FBE03E405D2E8A3B5FF3A3DA0AB,8F12E12E83341CF1B53762BF5517CD9A,0.7163591403388064,tw,tw,60993FBE03E405D2E8A3B5FF3A3DA0AB,27946765,0.7163591403388064,8F12E12E83341CF1B53762BF5517CD9A,3796,0.7163591403388064
1621,28D5B203B08CB8DDA147C44D348D070D,897A5062EEFF3886CB3DF9D774E31CBB,1.0000000000000002,gb,gb,28D5B203B08CB8DDA147C44D348D070D,27955260,1.0000000000000002,897A5062EEFF3886CB3DF9D774E31CBB,1621,1.0000000000000002
6997,B41BF91966C1D96766C06DA5E2A8A49D,68C03817FE6C4372757D944339626A42,0.7868758903172253,id,id,B41BF91966C1D96766C06DA5E2A8A49D,27969291,0.7868758903172253,68C03817FE6C4372757D944339626A42,6997,0.7868758903172253
4587,7639E97123902F36F158B05000BD160F,4FD2654C8C2DB6DB5A9C2E4B0B509093,0.7333185114043198,th,th,7639E97123902F36F158B05000BD160F,27980737,0.7333185114043198,4FD2654C8C2DB6DB5A9C2E4B0B509093,4587,0.7333185114043198
5612,8F94502F3E8CC00F1B212C38CBB91943,6243FF93C630EADEAA881DD4D26C84F0,0.78678469195398,us,us,8F94502F3E8CC00F1B212C38CBB91943,27999728,0.78678469195398,6243FF93C630EADEAA881DD4D26C84F0,5612,0.78678469195398
9030,E6E05A6EBB71AF5055F39A3EDE5E9AB9,45BA6DAD107D56BE6413AB3908C2A3FF,0.7574011788908215,np,np,E6E05A6EBB71AF5055F39A3EDE5E9AB9,28006473,0.7574011788908215,45BA6DAD107D56BE6413AB3908C2A3FF,9030,0.7574011788908215
3980,65B3060FE4EA5A0585840258D14E6CB1,3A2DB2835EE094292259EF78F394B720,0.8309032046511379,us,us,65B3060FE4EA5A0585840258D14E6CB1,28017001,0.8309032046511379,3A2DB2835EE094292259EF78F394B720,3980,0.8309032046511379
1073,1BBE2CD191EFF343A9754D0457968435,403F1A5B3CDE4721B4E1FC2D0BB1F9B7,0.8179100710914478,de,de,1BBE2CD191EFF343A9754D0457968435,28029122,0.8179100710914478,403F1A5B3CDE4721B4E1FC2D0BB1F9B7,1073,0.8179100710914478
7936,CBEBB8DBDE0C3C6CC04660993FBC59FB,5A844698C955D3AC1C101E8870E6482F,1.0,nl,nl,CBEBB8DBDE0C3C6CC04660993FBC59FB,28036216,1.0,5A844698C955D3AC1C101E8870E6482F,7936,1.0
6634,AA4EEE7DDB211B040997366C33FEA506,732E99ACD3B56AE3B511D501B9752482,0.8805894016599489,kr,kr,AA4EEE7DDB211B040997366C33FEA506,28040090,0.8805894016599489,732E99ACD3B56AE3B511D501B9752482,6634,0.8805894016599489
4165,6B1E2C2E15D2F2696EA4E0F911334F6B,CA8F0604222D01681E211A903EA53063,0.9165457148972374,gb,gb,6B1E2C2E15D2F2696EA4E0F911334F6B,28050432,0.9165457148972374,CA8F0604222D01681E211A903EA53063,4165,0.9165457148972374
9377,EF9F7CA81EAA5F507C2EA456E16187DC,48BF2609AB13A00C63CB4B1D89FAACA1,0.5420650133161886,za,za,EF9F7CA81EAA5F507C2EA456E16187DC,28063084,0.5420650133161886,48BF2609AB13A00C63CB4B1D89FAACA1,9377,0.5420650133161886
5421,8AC88C0F5A492E724645561BD8D9084A,3D3A6599269437CE9E024F7B34016D35,0.4165953053661923,mv,mv,8AC88C0F5A492E724645561BD8D9084A,28077016,0.4165953053661923,3D3A6599269437CE9E024F7B34016D35,5421,0.4165953053661923
2198,38265D144C891EC58948C323F4A9E398,CC59D6B20DAEC4A0BC02963D8B7FE4B6,0.743642493635736,us,us,38265D144C891EC58948C323F4A9E398,28089383,0.743642493635736,CC59D6B20DAEC4A0BC02963D8B7FE4B6,2198,0.743642493635736
8287,D4DB72F03A31FE4D4B4F3D3B2743F3C0,9AA903EE4DB3B6677933E4F3DD10BA33,0.4016893429265013,np,np,D4DB72F03A31FE4D4B4F3D3B2743F3C0,28092205,0.4016893429265013,9AA903EE4DB3B6677933E4F3DD10BA33,8287,0.4016893429265013
8910,E3AA086F4B3D4D3D1A6B9C821D717076,61650BC2F2241C363C9B12DA3939FC14,0.6745484735562137,id,id,E3AA086F4B3D4D3D1A6B9C821D717076,28107310,0.6745484735562137,61650BC2F2241C363C9B12DA3939FC14,8910,0.6745484735562137
1974,32678940241CDE2893C4F1D3C01BE75F,0BE1FDA093540DA9C116DCA3F78774AD,0.684820156570405,cn,cn,32678940241CDE2893C4F1D3C01BE75F,28110123,0.684820156570405,0BE1FDA093540DA9C116DCA3F78774AD,1974,0.684820156570405
265,06CD9E6CAC39FD05837D19EE2454D7C1,937248811EFB0C79CE3D29971E1B8E2C,0.8984149845384901,cn,cn,06CD9E6CAC39FD05837D19EE2454D7C1,28128984,0.8984149845384901,937248811EFB0C79CE3D29971E1B8E2C,265,0.8984149845384901
6316,A16A859EA37EBE64C50E22D756747A4C,5B4E201BA2043C100C2A63F677074ACA,0.5460884401019788,za,za,A16A859EA37EBE64C50E22D756747A4C,28138881,0.5460884401019788,5B4E201BA2043C100C2A63F677074ACA,6316,0.5460884401019788
4993,8012740FE5B8CCAA45E606AFD2CF51FF,0CC840AD48E4E83EAD026D5B51C4CE89,0.737700198895339,es,es,8012740FE5B8CCAA45E606AFD2CF51FF,28140024,0.737700198895339,0CC840AD48E4E83EAD026D5B51C4CE89,4993,0.737700198895339
2689,44C322D8B0AACA9C7F5E3593F36F2924,2AC080C5DFD7598AD9ADF1CFAAAD4495,0.5020122567417833,kr,kr,44C322D8B0AACA9C7F5E3593F36F2924,28153732,0.5020122567417833,2AC080C5DFD7598AD9ADF1CFAAAD4495,2689,0.5020122567417833
7982,CD32E5E6092FCD45256BDCD5F1F1C06F,D20081277CCBCEEE4DDC9ABE383B7560,0.5967729450670327,id,id,CD32E5E6092FCD45256BDCD5F1F1C06F,28165967,0.5967729450670327,D20081277CCBCEEE4DDC9ABE383B7560,7982,0.5967729450670327
6090,9BC5440E1CDC10E1AF07207A1A315C23,72FA37FD2B943A04281C2F0CF48EFADD,0.7501387113933966,jp,jp,9BC5440E1CDC10E1AF07207A1A315C23,28174091,0.7501387113933966,72FA37FD2B943A04281C2F0CF48EFADD,6090,0.7501387113933966
6795,AF01AF63F810377FF01F7C338DCF888F,004FDF4D299D74D798769FDC225FCBD7,0.6032590164897447,th,th,AF01AF63F810377FF01F7C338DCF888F,28185909,0.6032590164897447,004FDF4D299D74D798769FDC225FCBD7,6795,0.6032590164897447
5324,88059CC2B14B895E1B055933D9F506D9,F82B5B9855CB4DF3C47610DBC053B59C,0.5884392302949106,id,id,88059CC2B14B895E1B055933D9F506D9,28195960,0.5884392302949106,F82B5B9855CB4DF3C47610DBC053B59C,5324,0.5884392302949106
2606,429024BBD4218608A9047DD879856863,AC2C0BFE9E05AEB5495184EC5DA9523E,0.5567123429997424,in,in,429024BBD4218608A9047DD879856863,28205688,0.5567123429997424,AC2C0BFE9E05AEB5495184EC5DA9523E,2606,0.5567123429997424
1617,28A90E35592D91FFFAA9DE3EB9707BF1,E44444664224E662033F87D422AF44AB,1.0000000000000002,lk,lk,28A90E35592D91FFFAA9DE3EB9707BF1,28218515,1.0000000000000002,E44444664224E662033F87D422AF44AB,1617,1.0000000000000002
4929,7EB7A4B3A6930E9558E4F521BB165B7A,D87D3E360FE726E5A4BCF77BF4A54265,0.5248680505187205,cn,cn,7EB7A4B3A6930E9558E4F521BB165B7A,28229892,0.5248680505187205,D87D3E360FE726E5A4BCF77BF4A54265,4929,0.5248680505187205
4795,7B5B23F4AADF9513306BCD59AFB6E4C9,364C32263DD3F0DF5095B65321F3CD79,0.9999999999999999,nl,nl,7B5B23F4AADF9513306BCD59AFB6E4C9,28235559,0.9999999999999999,364C32263DD3F0DF5095B65321F3CD79,4795,0.9999999999999999
7105,B7059A85C7FE2D7302BBC1B796D948C2,1A20EFD29B152FB257F6B320E803F501,1.0000000000000002,ma,ma,B7059A85C7FE2D7302BBC1B796D948C2,28243284,1.0000000000000002,1A20EFD29B152FB257F6B320E803F501,7105,1.0000000000000002
97,0254C4C61D19AF7367BE00FD412FE370,E3BE115DB59E47A9242E1A4151987360,0.8957075512539109,kr,kr,0254C4C61D19AF7367BE00FD412FE370,28257576,0.8957075512539109,E3BE115DB59E47A9242E1A4151987360,97,0.8957075512539109
5831,956451CA64C1DEE4D51C45268352D5D3,A67F9B452474E2F12AEEFD8817BE87DC,0.5383728214656404,tw,tw,956451CA64C1DEE4D51C45268352D5D3,28263003,0.5383728214656404,A67F9B452474E2F12AEEFD8817BE87DC,5831,0.5383728214656404
7779,C81318DE382E2BEC1A9F0CCD49D9CB82,3A3625216330A205786EFB8B1657DDCB,0.6765239949853546,au,au,C81318DE382E2BEC1A9F0CCD49D9CB82,28277854,0.6765239949853546,3A3625216330A205786EFB8B1657DDCB,7779,0.6765239949853546
9471,F2871917C04153B7DFA32DD19519C16C,24AF067C14B8685DAE467276E935520F,0.48133391557169064,tw,tw,F2871917C04153B7DFA32DD19519C16C,28285061,0.48133391557169064,24AF067C14B8685DAE467276E935520F,9471,0.48133391557169064
8858,E223B2BD98A00C6E66A4C9D9B8699B87,9FBBF9E23D9BB8F09CCF58657A94EC99,0.6262582865317466,my,my,E223B2BD98A00C6E66A4C9D9B8699B87,28293573,0.6262582865317466,9FBBF9E23D9BB8F09CCF58657A94EC99,8858,0.6262582865317466
8780,E0A9ABD3AC122E601DE84267D3139596,815F8300D250AFD8834AAD0E16A3354A,0.7430249272638374,my,my,E0A9ABD3AC122E601DE84267D3139596,28307608,0.7430249272638374,815F8300D250AFD8834AAD0E16A3354A,8780,0.7430249272638374
4225,6D19B223B7E2905A5C47A7748FC01699,98FE179807288D2F5B33D1B87E42A694,0.8063916766174046,au,au,6D19B223B7E2905A5C47A7748FC01699,28311799,0.8063916766174046,98FE179807288D2F5B33D1B87E42A694,4225,0.8063916766174046
8660,DDB893CFA492823428ADDE654812F9D8,E29CC8DACF798A008F050F1EB9EEB4E9,1.0000000000000004,il,il,DDB893CFA492823428ADDE654812F9D8,28324077,1.0000000000000004,E29CC8DACF798A008F050F1EB9EEB4E9,8660,1.0000000000000004
2137,36DA8223B2A7F5C1F8D52DD0F8175B5D,5CF3480D8E80C22E9A978C38B187320B,0.9153083821566087,gb,gb,36DA8223B2A7F5C1F8D52DD0F8175B5D,28334390,0.9153083821566087,5CF3480D8E80C22E9A978C38B187320B,2137,0.9153083821566087
867,1655BFC5B43B191970DE3B1695C32E28,A706E47A916BE2930E004265F39E7701,0.8151597854484711,in,in,1655BFC5B43B191970DE3B1695C32E28,28340179,0.8151597854484711,A706E47A916BE2930E004265F39E7701,867,0.8151597854484711
9000,E62C750F7D80BE5555E0CE75EE2DFBCB,AEDABCB5133F6FB216D358B95602D8CD,0.7092227070166666,lk,lk,E62C750F7D80BE5555E0CE75EE2DFBCB,28358287,0.7092227070166666,AEDABCB5133F6FB216D358B95602D8CD,9000,0.7092227070166666
9247,EC8EA5E4003127BBA38A475AA9560E79,52F4F189521B0B75355CE92ED64610C9,0.9803855716951394,in,in,EC8EA5E4003127BBA38A475AA9560E79,28366796,0.9803855716951394,52F4F189521B0B75355CE92ED64610C9,9247,0.9803855716951394
1490,2548022496F8BA86BA1F556CA9C34FB4,F93C9D82F8DD9DBE9F77F3D5FCA57FE3,0.9023386652913742,es,es,2548022496F8BA86BA1F556CA9C34FB4,28378807,0.9023386652913742,F93C9D82F8DD9DBE9F77F3D5FCA57FE3,1490,0.9023386652913742
134,035B7E8F58CFB6BBA24853E133F21F4A,C22FC06951E8E591D4CBD70091DE3BE3,0.5771759063727909,th,th,035B7E8F58CFB6BBA24853E133F21F4A,28386766,0.5771759063727909,C22FC06951E8E591D4CBD70091DE3BE3,134,0.5771759063727909
3489,585FB9C5119A59352BBA39A29A7FCA5A,9A3A60D7284567402361A1A1307F499A,0.6121040942416516,kr,kr,585FB9C5119A59352BBA39A29A7FCA5A,28399491,0.6121040942416516,9A3A60D7284567402361A1A1307F499A,3489,0.6121040942416516
4989,8001893AAB793000F7F9E5667FD07218,EC685582F2A0BEAF9DE49833EF0EE8E0,0.8306010029726429,ph,ph,8001893AAB793000F7F9E5667FD07218,28402533,0.8306010029726429,EC685582F2A0BEAF9DE49833EF0EE8E0,4989,0.8306010029726429
904,1739D08C4DCAFDB3CAFDF69576412736,73BEFB11FFDF8775EEC03FD04A437AC8,0.6609777192338215,tr,tr,1739D08C4DCAFDB3CAFDF69576412736,28416177,0.6609777192338215,73BEFB11FFDF8775EEC03FD04A437AC8,904,0.6609777192338215
4036,67651A438F599903AB66666C62E6B5CE,CC192658443C247D889B6D85C8924584,0.6616139603057013,us,us,67651A438F599903AB66666C62E6B5CE,28427732,0.6616139603057013,CC192658443C247D889B6D85C8924584,4036,0.6616139603057013
6906,B1EE492AB227354545DBD65D02D68F88,803D44F5C3F6DD7AF325FEDBC7995024,0.5367051348979889,ae,ae,B1EE492AB227354545DBD65D02D68F88,28439490,0.5367051348979889,803D44F5C3F6DD7AF325FEDBC7995024,6906,0.5367051348979889
9962,FF2D5FC3AB1932DF3C00308BEAD36006,98F294C69794A2EFA822D709D93A739F,0.8070210132622474,it,it,FF2D5FC3AB1932DF3C00308BEAD36006,28446987,0.8070210132622474,98F294C69794A2EFA822D709D93A739F,9962,0.8070210132622474
4689,78882FCCA84AC8C45D0A62E5A1A78BF7,4D8B6D2AC04762ED2D287210ECEB46CD,0.7223929427307731,cn,cn,78882FCCA84AC8C45D0A62E5A1A78BF7,28450110,0.7223929427307731,4D8B6D2AC04762ED2D287210ECEB46CD,4689,0.7223929427307731
1036,1AF3779A0ACFF5E221DAADE1D7E18603,D0DD6D4EEE5384C1FB5D140202274DB1,1.0,at,at,1AF3779A0ACFF5E221DAADE1D7E18603,28462707,1.0,D0DD6D4EEE5384C1FB5D140202274DB1,1036,1.0
5771,93DE581444D18081F102B55C030FC7D5,A69B2C975D4194C1EA375C1DFFDE56F1,1.0000000000000002,cz,cz,93DE581444D18081F102B55C030FC7D5,28475952,1.0000000000000002,A69B2C975D4194C1EA375C1DFFDE56F1,5771,1.0000000000000002
6765,AE1C4C53EC3DCED31B2F42E68DBED195,7CCEFAF82BB6FEE0ABC5E681CD6E8B15,0.815407883738576,in,in,AE1C4C53EC3DCED31B2F42E68DBED195,28485735,0.815407883738576,7CCEFAF82BB6FEE0ABC5E681CD6E8B15,6765,0.815407883738576
1866,2F5535B6EA1423496EA5177AAA68B8F2,6829A254EDFD52F05C007FAD217C461E,0.4314890551732519,cn,cn,2F5535B6EA1423496EA5177AAA68B8F2,28491057,0.4314890551732519,6829A254EDFD52F05C007FAD217C461E,1866,0.4314890551732519
3499,589CCD3FF58FA2A44E9D9D47C05689EB,25832326711D74DA144C6C8D345CFB00,0.718515006989765,cn,cn,589CCD3FF58FA2A44E9D9D47C05689EB,28509778,0.718515006989765,25832326711D74DA144C6C8D345CFB00,3499,0.718515006989765
3956,64FFBB4291592543F67BCBB8D6385808,9FED7A010D71A6AAE55869AC23E3A3BB,0.8051165596776646,us,us,64FFBB4291592543F67BCBB8D6385808,28517956,0.8051165596776646,9FED7A010D71A6AAE55869AC23E3A3BB,3956,0.8051165596776646
4935,7EC8A179D3526233C297C027F204182C,121FF8C23A65288D490AD84FA2AFC654,0.5020385506903957,jp,jp,7EC8A179D3526233C297C027F204182C,28521596,0.5020385506903957,121FF8C23A65288D490AD84FA2AFC654,4935,0.5020385506903957
5563,8E74350F06869535737999A0D631BE30,371AFBFA699ED5CC19E9A239B7C0FE77,0.872654516995643,in,in,8E74350F06869535737999A0D631BE30,28536823,0.872654516995643,371AFBFA699ED5CC19E9A239B7C0FE77,5563,0.872654516995643
8501,D9A6255B5D3FD5323D1E74735E4924CE,0595B824BCB89399EC00D86E9009564D,0.5784063842858199,in,in,D9A6255B5D3FD5323D1E74735E4924CE,28549506,0.5784063842858199,0595B824BCB89399EC00D86E9009564D,8501,0.5784063842858199
8931,E4225C86B507F8E4EE40871040EC4A43,73BFC214D6181D1557F47F9D4A7AA6EC,0.3339159337649546,in,in,E4225C86B507F8E4EE40871040EC4A43,28558092,0.3339159337649546,73BFC214D6181D1557F47F9D4A7AA6EC,8931,0.3339159337649546
831,1554476CDE814EB1CFDB3E788BC9D2BF,89261A543994539EB594F823B278066B,0.843302786670396,id,id,1554476CDE814EB1CFDB3E788BC9D2BF,28561245,0.843302786670396,89261A543994539EB594F823B278066B,831,0.843302786670396
8336,D606A6618AC224F70EE6C7BFAA90A894,517162306985085475EEF3D7A789C472,0.6503533914331482,mv,mv,D606A6618AC224F70EE6C7BFAA90A894,28578575,0.6503533914331482,517162306985085475EEF3D7A789C472,8336,0.6503533914331482
9462,F25A9249A0B218ED20FF4CF87297703C,704B98D96E461770D9B709A4F961CDBD,1.0,fr,fr,F25A9249A0B218ED20FF4CF87297703C,28586767,1.0,704B98D96E461770D9B709A4F961CDBD,9462,1.0
5509,8CFF407833605A335BE4B0048D8504E3,60E63E45A06BBC113D94CC900D0A36E1,0.7982522195400198,au,au,8CFF407833605A335BE4B0048D8504E3,28597000,0.7982522195400198,60E63E45A06BBC113D94CC900D0A36E1,5509,0.7982522195400198
9764,FA9FB94DDCA8D81C2436DA9F1433490A,2ADEA1BB8476A6DC71E2D24C84425742,0.9999999999999999,gb,gb,FA9FB94DDCA8D81C2436DA9F1433490A,28600344,0.9999999999999999,2ADEA1BB8476A6DC71E2D24C84425742,9764,0.9999999999999999
3469,57F58992AEE8F04A7D7415058F7F8B2D,C162DB2F6F2184C2A2F81D4EDBFB4C7F,0.2581711833542628,in,in,57F58992AEE8F04A7D7415058F7F8B2D,28612086,0.2581711833542628,C162DB2F6F2184C2A2F81D4EDBFB4C7F,3469,0.2581711833542628
7924,CBB39F57846D178E0AAA93C6ED615979,D0F0D5A4263C3FE20913F73847C574A0,0.4944479917346113,lk,lk,CBB39F57846D178E0AAA93C6ED615979,28620693,0.4944479917346113,D0F0D5A4263C3FE20913F73847C574A0,7924,0.4944479917346113
5874,964F89D4240CFD4F728EA1F83B58AAAB,5C14DD94F6F952048471BB5F8927B466,0.7155758295167917,ke,ke,964F89D4240CFD4F728EA1F83B58AAAB,28639287,0.7155758295167917,5C14DD94F6F952048471BB5F8927B466,5874,0.7155758295167917
2871,4945CF6DEF94DBA5852873C00D66CDDD,CAF9893F2AAC996FC5F354E8075BB6C0,0.6717512733354377,it,it,4945CF6DEF94DBA5852873C00D66CDDD,28641534,0.6717512733354377,CAF9893F2AAC996FC5F354E8075BB6C0,2871,0.6717512733354377
7546,C234903D22EE855972515BAB09BEE56E,497A69B9B9FF88145A0E9701A3C8CF06,0.6223594901331292,kr,kr,C234903D22EE855972515BAB09BEE56E,28657378,0.6223594901331292,497A69B9B9FF88145A0E9701A3C8CF06,7546,0.6223594901331292
9265,ECDA4D74386399F40FE47E712523EF3D,9CBFAF326C80AA952B2D67B6568AA417,0.6986158623540548,id,id,ECDA4D74386399F40FE47E712523EF3D,28664874,0.6986158623540548,9CBFAF326C80AA952B2D67B6568AA417,9265,0.6986158623540548
6071,9B4424BC43125410BDB9BC2A340C9B2F,BBA87D5207B2C111E2D1CF6545EFD75B,0.6741417667752942,kr,kr,9B4424BC43125410BDB9BC2A340C9B2F,28671174,0.6741417667752942,BBA87D5207B2C111E2D1CF6545EFD75B,6071,0.6741417667752942
7921,CBA8E0555CE0B66C85297BD5E519613E,90D68D25F5B19BBE03104690FAF74E4B,0.328210711411849,kr,kr,CBA8E0555CE0B66C85297BD5E519613E,28687916,0.328210711411849,90D68D25F5B19BBE03104690FAF74E4B,7921,0.328210711411849
3821,6113AFA9FEC42EEB5E55875608DF4E74,F94BE86B097F542F46CDADB2E82859AC,0.7817493160452399,it,it,6113AFA9FEC42EEB5E55875608DF4E74,28693558,0.7817493160452399,F94BE86B097F542F46CDADB2E82859AC,3821,0.7817493160452399
2217,3884CF23AFFBE33F1AA0CAA8AF8BA6C5,FF212B22631E69684E6109F4AD6D90F3,0.8931508096946207,ph,ph,3884CF23AFFBE33F1AA0CAA8AF8BA6C5,28703553,0.8931508096946207,FF212B22631E69684E6109F4AD6D90F3,2217,0.8931508096946207
9739,F9F2E091BAAA95F6B1EADF2FD5D7C529,C53EE9B421AEBB3A63B1C2BE1C26BD39,0.8498121946004171,us,us,F9F2E091BAAA95F6B1EADF2FD5D7C529,28714542,0.8498121946004171,C53EE9B421AEBB3A63B1C2BE1C26BD39,9739,0.8498121946004171
4914,7E515122AD869A0407AE86F9A10A6A31,E8D2BFD6B72AE1962048C12BF70847CD,0.9085516430880592,au,au,7E515122AD869A0407AE86F9A10A6A31,28726715,0.9085516430880592,E8D2BFD6B72AE1962048C12BF70847CD,4914,0.9085516430880592
4027,6734BD619CB1944BE17CBD52199196C6,683C41E52083B457796C450FB41559A8,0.6409104255341292,za,za,6734BD619CB1944BE17CBD52199196C6,28733080,0.6409104255341292,683C41E52083B457796C450FB41559A8,4027,0.6409104255341292
4353,70AD5D141489D65DC9BF11898182ECCE,DBE6F96F0B7AD4E5446AB1BEA40ACACC,0.7190840836384237,th,th,70AD5D141489D65DC9BF11898182ECCE,28744499,0.7190840836384237,DBE6F96F0B7AD4E5446AB1BEA40ACACC,4353,0.7190840836384237
7198,B9CEABA85C5B98B4A433623EE2008B91,6E86B788EC426E4A5F8A8D79400AE0D7,0.726895321527315,th,th,B9CEABA85C5B98B4A433623EE2008B91,28758585,0.726895321527315,6E86B788EC426E4A5F8A8D79400AE0D7,7198,0.726895321527315
3595,5AF8F75445E9B70C4423597C236D92A0,9A1148706A2FB6441866AE4EE3E6D4DA,0.39279742577077525,in,in,5AF8F75445E9B70C4423597C236D92A0,28765057,0.39279742577077525,9A1148706A2FB6441866AE4EE3E6D4DA,3595,0.39279742577077525
3168,506393EACCACD6F6A5E1265D9629F6E7,44911617F8793222DF014DF49A34F929,0.7599080810304105,us,us,506393EACCACD6F6A5E1265D9629F6E7,28772927,0.7599080810304105,44911617F8793222DF014DF49A34F929,3168,0.7599080810304105
